frame_id,instrument,verb,target,phase,triplet,tool_bbox_x,tool_bbox_y,tool_bbox_w,tool_bbox_h,operator,iscrowd,area,score,intraoperative_track,intracorporeal_track,visibility_track,visibility,crowded,visible,occluded,bleeding,smoke,blurred,undercoverage,reflection,stainedlens
21676,0,-1,-1,1,-1,0.3711943793911007,0.008333333333333333,0.12177985948477751,0.2,2,0,1268,1,4,4,32,1,1,1,1,1,0,0,0,0,0
21676,2,-1,-1,1,-1,0.6451990632318502,0.6145833333333334,0.1920374707259953,0.24375,3,0,162545,1,5,5,27,1,1,1,1,1,0,0,0,0,0
21701,0,-1,-1,1,-1,0.5140515222482436,0.004166666666666667,0.1405152224824356,0.47708333333333336,1,0,878,1,2,2,29,1,1,1,1,1,1,0,0,0,0
21701,0,-1,-1,1,-1,0.3711943793911007,0.008333333333333333,0.12177985948477751,0.2,2,0,1268,1,4,4,32,1,1,1,1,1,1,0,0,0,0
21701,2,-1,-1,1,-1,0.594847775175644,0.64375,0.2693208430913349,0.3458333333333333,3,0,156972.00000000003,1,5,5,27,1,1,1,1,1,1,0,0,0,0
21726,2,-1,-1,1,-1,0.7072599531615925,0.5479166666666667,0.18149882903981265,0.25833333333333336,3,0,158852.00000000003,1,5,5,27,1,1,1,1,1,1,0,0,0,0
21726,0,-1,-1,1,-1,0.5784543325526932,0,0.11826697892271663,0.4625,1,0,0,1,2,2,29,1,1,1,1,1,1,0,0,0,0
21726,0,-1,-1,1,-1,0.3946135831381733,0.0125,0.11358313817330211,0.19375,2,0,2022.0000000000002,1,4,4,32,1,1,1,1,1,1,0,0,0,0
21751,2,-1,-1,1,-1,0.6943793911007026,0.6145833333333334,0.1873536299765808,0.25833333333333336,3,0,174935,1,5,5,27,1,1,1,1,1,0,0,0,0,0
21751,0,-1,-1,1,-1,0.5409836065573771,0,0.1288056206088993,0.47291666666666665,1,0,0,1,2,2,29,1,1,1,1,1,0,0,0,0,0
21751,0,-1,-1,1,-1,0.38992974238875877,0.016666666666666666,0.10772833723653395,0.20416666666666666,2,0,2664,1,4,4,32,1,1,1,1,1,0,0,0,0,0
21776,2,-1,-1,1,-1,0.6545667447306791,0.65625,0.14988290398126464,0.21041666666666667,3,0,176085,1,5,5,27,1,1,1,1,1,0,0,0,0,0
21776,0,-1,-1,1,-1,0.5163934426229508,0.0020833333333333333,0.14637002341920374,0.48125,1,0,441,1,2,2,29,1,1,1,1,1,0,0,0,0,0
21776,0,-1,-1,1,-1,0.3805620608899297,0.025,0.10304449648711944,0.20416666666666666,2,0,3900,1,4,4,32,1,1,1,1,1,0,0,0,0,0
21801,0,-1,-1,1,-1,0.47540983606557374,0,0.1686182669789227,0.5166666666666667,1,0,0,1,2,2,29,1,1,1,1,1,0,0,0,0,0
21801,0,-1,-1,1,-1,0.373536299765808,0.029166666666666667,0.10421545667447307,0.2,2,0,4466,1,4,4,32,1,1,1,1,1,0,0,0,0,0
21801,2,-1,-1,1,-1,0.5889929742388759,0.7166666666666667,0.21662763466042154,0.27291666666666664,3,0,173032,1,5,5,27,1,1,1,1,1,0,0,0,0,0
21826,2,-1,-1,1,-1,0.5913348946135831,0.7125,0.21428571428571427,0.27708333333333335,3,0,172710,1,5,5,27,1,1,1,1,1,0,0,0,0,0
21826,0,-1,-1,1,-1,0.47540983606557374,0,0.16744730679156908,0.5270833333333333,1,0,0,1,2,2,29,1,1,1,1,1,0,0,0,0,0
21826,0,-1,-1,1,-1,0.373536299765808,0.029166666666666667,0.10421545667447307,0.2,2,0,4466,1,4,4,32,1,1,1,1,1,0,0,0,0,0
21851,0,-1,-1,1,-1,0.382903981264637,0.03333333333333333,0.10187353629976581,0.19166666666666668,2,0,5232,1,4,4,32,1,1,1,1,1,1,0,0,0,0
21851,2,-1,-1,1,-1,0.65807962529274,0.7041666666666667,0.20491803278688525,0.2375,3,0,189956,1,5,5,27,1,1,1,1,1,1,0,0,0,0
21851,0,-1,-1,1,-1,0.5199063231850117,0.0020833333333333333,0.16510538641686182,0.51875,1,0,443.99999999999994,1,2,2,29,1,1,1,1,1,1,0,0,0,0
21876,0,-1,-1,1,-1,0.4964871194379391,0,0.15456674473067916,0.4791666666666667,1,0,0,1,2,2,29,1,0,1,1,1,0,0,0,0,0
21876,0,-1,-1,1,-1,0.37822014051522246,0.035416666666666666,0.09718969555035128,0.18958333333333333,2,0,5491,1,4,4,32,1,0,1,1,1,0,0,0,0,0
21901,2,-1,-1,1,-1,0.7505854800936768,0.55625,0.13817330210772832,0.19583333333333333,3,0,171147.00000000003,1,5,5,27,1,1,1,1,1,0,0,0,0,0
21901,0,-1,-1,1,-1,0.6978922716627635,0.0020833333333333333,0.08899297423887588,0.34375,1,0,596,1,2,2,29,1,1,1,1,1,0,0,0,0,0
21901,0,-1,-1,1,-1,0.43208430913348944,0,0.09250585480093677,0.12916666666666668,2,0,0,1,4,4,32,1,1,1,1,1,0,0,0,0,0
21926,0,-1,-1,1,-1,0.6721311475409836,0,0.08899297423887588,0.27708333333333335,1,0,0,1,2,2,29,1,1,1,1,1,0,0,0,0,0
21926,2,-1,-1,1,-1,0.7295081967213115,0.4479166666666667,0.16510538641686182,0.17916666666666667,3,0,133945.00000000003,1,5,5,27,1,1,1,1,1,0,0,0,0,0
21926,0,-1,-1,1,-1,0.4262295081967213,0.004166666666666667,0.07845433255269321,0.035416666666666666,2,0,728,1,4,4,32,1,1,1,1,1,0,0,0,0,0
21951,0,-1,-1,1,-1,0.6194379391100703,0,0.09484777517564402,0.32708333333333334,1,0,0,1,2,2,29,1,1,1,1,1,0,0,0,0,0
21951,0,-1,-1,1,-1,0.39695550351288056,0.004166666666666667,0.09016393442622951,0.07708333333333334,2,0,678,1,4,4,32,1,1,1,1,1,0,0,0,0,0
21951,2,-1,-1,1,-1,0.6733021077283372,0.5375,0.16042154566744732,0.20208333333333334,3,0,148350,1,5,5,27,1,1,1,1,1,0,0,0,0,0
21976,0,-1,-1,1,-1,0.6018735362997658,0.004166666666666667,0.1053864168618267,0.37083333333333335,1,0,1028,1,2,2,29,1,1,1,1,1,0,0,0,0,0
21976,2,-1,-1,1,-1,0.607728337236534,0.5833333333333334,0.21194379391100704,0.2,3,0,145320,1,5,5,27,1,1,1,1,1,0,0,0,0,0
21976,0,-1,-1,1,-1,0.3992974238875878,0,0.08430913348946135,0.14166666666666666,2,0,0,1,4,4,32,1,1,1,1,1,0,0,0,0,0
22001,0,-1,-1,1,-1,0.6182669789227166,0.0020833333333333333,0.09250585480093677,0.37083333333333335,1,0,528,1,2,2,29,1,1,1,1,1,1,0,0,0,0
22001,2,-1,-1,1,-1,0.5796252927400468,0.7208333333333333,0.265807962529274,0.27291666666666664,3,0,171270,1,5,5,27,1,1,1,1,1,1,0,0,0,0
22001,0,-1,-1,1,-1,0.3875878220140515,0.0020833333333333333,0.13348946135831383,0.15625,2,0,331,1,4,4,32,1,1,1,1,1,1,0,0,0,0
22026,0,-1,-1,1,-1,0.6522248243559718,0.004166666666666667,0.09601873536299765,0.29583333333333334,1,0,1114,1,2,2,29,1,1,1,1,1,1,0,0,0,0
22026,0,-1,-1,1,-1,0.4063231850117096,0.0020833333333333333,0.08548009367681499,0.08333333333333333,2,0,347,1,4,4,32,1,1,1,1,1,1,0,0,0,0
22026,2,-1,-1,1,-1,0.6978922716627635,0.48125,0.19672131147540983,0.19375,3,0,137676,1,5,5,27,1,1,1,1,1,1,0,0,0,0
22051,0,-1,-1,1,-1,0.6522248243559718,0.004166666666666667,0.08313817330210772,0.25416666666666665,1,0,1114,1,2,2,29,1,1,1,1,1,0,0,0,0,0
22051,2,-1,-1,1,-1,0.6592505854800936,0.48541666666666666,0.1405152224824356,0.14375,3,0,131179,1,5,5,27,1,1,1,1,1,0,0,0,0,0
22051,0,-1,-1,1,-1,0.40866510538641687,0.004166666666666667,0.07611241217798595,0.08125,2,0,698,1,4,4,32,1,1,1,1,1,0,0,0,0,0
22076,2,-1,-1,1,-1,0.5831381733021077,0.5416666666666666,0.16978922716627634,0.16875,3,0,129480,1,5,5,27,1,1,1,1,1,0,0,0,0,0
22076,0,-1,-1,1,-1,0.6135831381733021,0,0.10187353629976581,0.32916666666666666,1,0,0,1,2,2,29,1,1,1,1,1,0,0,0,0,0
22076,0,-1,-1,1,-1,0.39695550351288056,0.0020833333333333333,0.09133489461358314,0.10833333333333334,2,0,339,1,4,4,32,1,1,1,1,1,0,0,0,0,0
22101,2,-1,-1,1,-1,0.5690866510538641,0.6104166666666667,0.18149882903981265,0.18958333333333333,3,0,142397.99999999997,1,5,5,27,1,1,1,1,1,0,0,0,0,0
22101,0,-1,-1,1,-1,0.38173302107728335,0.0020833333333333333,0.12412177985948478,0.18125,2,0,326,1,4,4,32,1,1,1,1,1,0,0,0,0,0
22101,0,-1,-1,1,-1,0.6088992974238876,0,0.10304449648711944,0.3958333333333333,1,0,0,1,2,2,29,1,1,1,1,1,0,0,0,0,0
22126,0,-1,-1,1,-1,0.39227166276346603,0.004166666666666667,0.11124121779859485,0.13958333333333334,2,0,670,1,4,4,32,1,1,1,1,1,1,0,0,0,0
22126,2,-1,-1,1,-1,0.594847775175644,0.6104166666666667,0.23536299765807964,0.24791666666666667,3,0,148844,1,5,5,27,1,1,1,1,1,1,0,0,0,0
22126,0,-1,-1,1,-1,0.6088992974238876,0,0.10304449648711944,0.3958333333333333,1,0,0,1,2,2,29,1,1,1,1,1,1,0,0,0,0
22151,0,-1,-1,1,-1,0.6088992974238876,0,0.10304449648711944,0.3958333333333333,1,0,0,1,2,2,29,1,1,1,1,1,1,0,0,0,0
22151,2,-1,-1,1,-1,0.585480093676815,0.6125,0.21662763466042154,0.24166666666666667,3,0,147000,1,5,5,27,1,1,1,1,1,1,0,0,0,0
22151,0,-1,-1,1,-1,0.39227166276346603,0.004166666666666667,0.11124121779859485,0.13958333333333334,2,0,670,1,4,4,32,1,1,1,1,1,1,0,0,0,0
22176,0,-1,-1,1,-1,0.594847775175644,0,0.11241217798594848,0.4270833333333333,1,0,0,1,2,2,29,1,1,1,1,1,0,0,0,0,0
22176,2,-1,-1,1,-1,0.5761124121779859,0.6166666666666667,0.202576112412178,0.24583333333333332,3,0,145632.00000000003,1,5,5,27,1,1,1,1,1,0,0,0,0,0
22176,0,-1,-1,1,-1,0.39227166276346603,0.004166666666666667,0.10070257611241218,0.14791666666666667,2,0,670,1,4,4,32,1,1,1,1,1,0,0,0,0,0
22201,0,-1,-1,1,-1,0.5562060889929742,0,0.12646370023419204,0.4375,1,0,0,1,2,2,29,1,1,1,1,1,0,0,0,0,0
22201,2,-1,-1,1,-1,0.5480093676814989,0.65,0.19672131147540983,0.2625,3,0,146016.00000000003,1,5,5,27,1,1,1,1,1,0,0,0,0,0
22201,0,-1,-1,1,-1,0.39227166276346603,0.004166666666666667,0.10070257611241218,0.14791666666666667,2,0,670,1,4,4,32,1,1,1,1,1,0,0,0,0,0
22226,2,-1,-1,1,-1,0.6112412177985949,0.6583333333333333,0.24473067915690866,0.3375,3,0,164952,1,5,5,27,1,1,1,1,1,0,0,0,0,0
22226,0,-1,-1,1,-1,0.5925058548009368,0,0.11241217798594848,0.4166666666666667,1,0,0,1,2,2,29,1,1,1,1,1,0,0,0,0,0
22226,0,-1,-1,1,-1,0.39227166276346603,0.004166666666666667,0.10772833723653395,0.15208333333333332,2,0,670,1,4,4,32,1,1,1,1,1,0,0,0,0,0
22251,0,-1,-1,1,-1,0.39227166276346603,0.004166666666666667,0.09133489461358314,0.1125,2,0,670,1,4,4,32,1,1,1,1,1,0,0,0,0,0
22251,0,-1,-1,1,-1,0.6405152224824356,0,0.09836065573770492,0.31875,1,0,0,1,2,2,29,1,1,1,1,1,0,0,0,0,0
22251,2,-1,-1,1,-1,0.6370023419203747,0.70625,0.22950819672131148,0.25,3,0,184416.00000000003,1,5,5,27,1,1,1,1,1,0,0,0,0,0
22276,0,-1,-1,1,-1,0.7084309133489461,0.0020833333333333333,0.06323185011709602,0.18541666666666667,1,0,605,1,2,2,29,1,1,1,1,1,0,0,0,0,0
22276,0,-1,-1,1,-1,0.40398126463700235,0.004166666666666667,0.03395784543325527,0.10416666666666667,2,0,690,1,4,4,32,1,1,1,1,1,0,0,0,0,0
22276,2,-1,-1,1,-1,0.6791569086651054,0.38958333333333334,0.22014051522248243,0.20416666666666666,3,0,108460,1,5,5,27,1,1,1,1,1,0,0,0,0,0
22301,0,-1,-1,1,-1,0.667447306791569,0,0.06908665105386416,0.21875,1,0,0,1,2,2,29,1,1,1,1,1,0,0,0,0,0
22301,0,-1,-1,1,-1,0.38875878220140514,0.004166666666666667,0.06088992974238876,0.11875,2,0,664,1,4,4,32,1,1,1,1,1,0,0,0,0,0
22301,2,-1,-1,1,-1,0.6217798594847775,0.4875,0.13114754098360656,0.1625,3,0,124254,1,5,5,27,1,1,1,1,1,0,0,0,0,0
22326,0,-1,-1,1,-1,0.6557377049180327,0,0.08313817330210772,0.23958333333333334,1,0,0,1,2,2,29,1,1,1,1,1,0,0,0,0,0
22326,0,-1,-1,1,-1,0.3992974238875878,0.0020833333333333333,0.07845433255269321,0.05,2,0,341,1,4,4,32,1,1,1,1,1,0,0,0,0,0
22326,2,-1,-1,1,-1,0.5526932084309133,0.5479166666666667,0.1592505854800937,0.16666666666666666,3,0,124136,1,5,5,27,1,1,1,1,1,0,0,0,0,0
22351,0,-1,-1,1,-1,0.6592505854800936,0,0.08196721311475409,0.24166666666666667,1,0,0,1,2,2,29,1,1,1,1,1,0,0,0,0,0
22351,2,-1,-1,1,-1,0.5644028103044496,0.5375,0.17798594847775176,0.18333333333333332,3,0,124355.99999999997,1,5,5,27,1,1,1,1,1,0,0,0,0,0
22351,0,-1,-1,1,-1,0.405152224824356,0.0020833333333333333,0.06323185011709602,0.025,2,0,346,1,4,4,32,1,1,1,1,1,0,0,0,0,0
22376,0,-1,-1,1,-1,0.3946135831381733,0.004166666666666667,0.09250585480093677,0.04375,2,0,674,1,4,4,32,1,1,1,1,1,0,0,0,0,0
22376,2,-1,-1,1,-1,0.5796252927400468,0.5416666666666666,0.21428571428571427,0.2125,3,0,128700,1,5,5,27,1,1,1,1,1,0,0,0,0,0
22376,0,-1,-1,1,-1,0.6697892271662763,0,0.07259953161592506,0.24166666666666667,1,0,0,1,2,2,29,1,1,1,1,1,0,0,0,0,0
22401,0,-1,-1,1,-1,0.7072599531615925,0.0020833333333333333,0.06088992974238876,0.175,1,0,604,1,2,2,29,1,1,1,1,1,0,0,0,0,0
22401,0,-1,-1,1,-1,0.39344262295081966,0.0020833333333333333,0.03747072599531616,0.1125,2,0,336,1,4,4,32,1,1,1,1,1,0,0,0,0,0
22401,2,-1,-1,1,-1,0.6217798594847775,0.4166666666666667,0.1756440281030445,0.21458333333333332,3,0,106200,1,5,5,27,1,1,1,1,1,0,0,0,0,0
22426,0,-1,-1,1,-1,0.6756440281030445,0,0.07611241217798595,0.23333333333333334,1,0,0,1,2,2,29,1,1,1,1,1,0,0,0,0,0
22426,0,-1,-1,1,-1,0.3805620608899297,0,0.07494145199063232,0.1375,2,0,0,1,4,4,32,1,1,1,1,1,0,0,0,0,0
22426,2,-1,-1,1,-1,0.5386416861826698,0.5208333333333334,0.14285714285714285,0.1625,3,0,115000.00000000001,1,5,5,27,1,1,1,1,1,0,0,0,0,0
22451,0,-1,-1,1,-1,0.6920374707259953,0.0020833333333333333,0.07377049180327869,0.225,1,0,591,1,2,2,29,1,1,1,1,1,0,0,0,0,0
22451,0,-1,-1,1,-1,0.382903981264637,0.004166666666666667,0.04800936768149883,0.13541666666666666,2,0,654,1,4,4,32,1,1,1,1,1,0,0,0,0,0
22451,2,-1,-1,1,-1,0.531615925058548,0.49375,0.14754098360655737,0.14583333333333334,3,0,107598.00000000003,1,5,5,27,1,1,1,1,1,0,0,0,0,0
22476,2,-1,-1,1,-1,0.544496487119438,0.5041666666666667,0.1686182669789227,0.16666666666666666,3,0,112530.00000000001,1,5,5,27,1,1,1,1,1,0,0,0,0,0
22476,0,-1,-1,1,-1,0.6920374707259953,0.0020833333333333333,0.07377049180327869,0.225,1,0,591,1,2,2,29,1,1,1,1,1,0,0,0,0,0
22476,0,-1,-1,1,-1,0.38173302107728335,0.004166666666666667,0.05737704918032787,0.1375,2,0,652,1,4,4,32,1,1,1,1,1,0,0,0,0,0
22501,2,-1,-1,1,-1,0.5784543325526932,0.5416666666666666,0.19320843091334894,0.20833333333333334,3,0,128439.99999999999,1,5,5,27,1,1,1,1,1,0,0,0,0,0
22501,0,-1,-1,1,-1,0.39227166276346603,0,0.07494145199063232,0.14375,2,0,0,1,4,4,32,1,1,1,1,1,0,0,0,0,0
22501,0,-1,-1,1,-1,0.6978922716627635,0,0.07962529274004684,0.24375,1,0,0,1,2,2,29,1,1,1,1,1,0,0,0,0,0
22526,0,-1,-1,1,-1,0.3805620608899297,0,0.09133489461358314,0.15625,2,0,0,1,4,4,32,1,1,1,1,1,0,0,0,0,0
22526,0,-1,-1,1,-1,0.7037470725995316,0,0.07728337236533958,0.23541666666666666,1,0,0,1,2,2,29,1,1,1,1,1,0,0,0,0,0
22526,2,-1,-1,1,-1,0.6007025761124122,0.4666666666666667,0.202576112412178,0.2833333333333333,3,0,114912,1,5,5,27,1,1,1,1,1,0,0,0,0,0
22551,0,-1,-1,1,-1,0.6873536299765808,0,0.07377049180327869,0.23125,1,0,0,1,2,2,29,1,1,1,1,1,0,0,0,0,0
22551,0,-1,-1,1,-1,0.3747072599531616,0.004166666666666667,0.10187353629976581,0.15208333333333332,2,0,640,1,4,4,32,1,1,1,1,1,0,0,0,0,0
22551,2,-1,-1,1,-1,0.5702576112412178,0.48125,0.1323185011709602,0.16458333333333333,3,0,112497,1,5,5,27,1,1,1,1,1,0,0,0,0,0
22576,0,-1,-1,1,-1,0.7037470725995316,0,0.07259953161592506,0.22916666666666666,1,0,0,1,2,2,29,1,1,1,1,1,0,0,0,0,0
22576,2,-1,-1,1,-1,0.5749414519906323,0.48125,0.09250585480093677,0.14791666666666667,3,0,113421.00000000001,1,5,5,27,1,1,1,1,1,0,0,0,0,0
22576,0,-1,-1,1,-1,0.38992974238875877,0,0.07142857142857142,0.15,2,0,0,1,4,4,32,1,1,1,1,1,0,0,0,0,0
22601,0,-1,-1,1,-1,0.382903981264637,0,0.07962529274004684,0.14166666666666666,2,0,0,1,4,4,32,1,1,1,1,1,0,0,0,0,0
22601,0,-1,-1,1,-1,0.7037470725995316,0,0.08079625292740047,0.25416666666666665,1,0,0,1,2,2,29,1,1,1,1,1,0,0,0,0,0
22601,2,-1,-1,1,-1,0.5046838407494145,0.46875,0.14168618266978922,0.125,3,0,96975,1,5,5,27,1,1,1,1,1,0,0,0,0,0
22626,0,-1,-1,1,-1,0.373536299765808,0,0.09953161592505855,0.17291666666666666,2,0,0,1,4,4,32,1,1,1,1,1,0,0,0,0,0
22626,2,-1,-1,1,-1,0.4953161592505855,0.5458333333333333,0.15807962529274006,0.15833333333333333,3,0,110826,1,5,5,27,1,1,1,1,1,0,0,0,0,0
22626,0,-1,-1,1,-1,0.6967213114754098,0,0.08548009367681499,0.30833333333333335,1,0,0,1,2,2,29,1,1,1,1,1,0,0,0,0,0
22651,2,-1,-1,1,-1,0.5152224824355972,0.61875,0.20374707259953162,0.30416666666666664,3,0,130680,1,5,5,27,1,0,1,1,1,0,0,0,0,0
22651,0,-1,-1,1,-1,0.7435597189695551,0.004166666666666667,0.06791569086651054,0.21666666666666667,1,0,1270,1,2,2,29,1,0,1,1,1,0,0,0,0,0
22676,2,-1,-1,1,-1,0.5573770491803278,0.3333333333333333,0.13817330210772832,0.16875,3,0,76159.99999999999,1,5,5,27,1,0,1,1,1,0,0,0,0,0
22676,0,-1,-1,1,-1,0.7388758782201406,0,0.04800936768149883,0.14583333333333334,1,0,0,1,2,2,29,1,0,1,1,1,0,0,0,0,0
22701,0,-1,-1,1,-1,0.7388758782201406,0,0.05269320843091335,0.16875,1,0,0,1,2,2,29,1,0,1,1,1,0,0,0,0,0
22701,2,-1,-1,1,-1,0.4918032786885246,0.3125,0.10655737704918032,0.15208333333333332,3,0,63000,1,5,5,27,1,0,1,1,1,0,0,0,0,0
22726,0,-1,-1,1,-1,0.7318501170960188,0.0020833333333333333,0.06088992974238876,0.20416666666666666,1,0,625,1,2,2,29,1,0,1,1,1,0,0,0,0,0
22726,2,-1,-1,1,-1,0.4882903981264637,0.38125,0.1288056206088993,0.15208333333333332,3,0,76311,1,5,5,27,1,0,1,1,1,0,0,0,0,0
22751,2,-1,-1,1,-1,0.7353629976580797,0.7020833333333333,0.10655737704918032,0.27708333333333335,3,0,211636,1,5,5,27,1,0,1,1,1,0,0,0,0,0
22751,0,-1,-1,1,-1,0.49063231850117095,0,0.12646370023419204,0.35,1,0,0,1,2,2,29,1,0,1,1,1,0,0,0,0,0
22776,2,-1,-1,1,-1,0.5983606557377049,0.5125,0.29859484777517564,0.34791666666666665,3,0,125706,1,5,5,27,1,0,1,1,1,0,0,0,0,0
22776,0,-1,-1,1,-1,0.19320843091334894,0,0.25878220140515223,0.4875,1,0,0,1,2,2,29,1,0,1,1,1,0,0,0,0,0
22801,2,-1,-1,1,-1,0.45433255269320844,0.59375,0.4238875878220141,0.4,3,0,110580,1,5,5,27,1,0,1,1,1,0,0,0,0,0
22801,0,-1,-1,1,-1,0.12177985948477751,0.08333333333333333,0.2903981264637002,0.5,1,0,4160,1,2,2,29,1,0,1,1,1,0,0,0,0,0
22826,0,-1,-1,1,-1,0.12295081967213115,0.12291666666666666,0.2810304449648712,0.47708333333333336,1,0,6195,1,2,2,29,1,0,1,1,1,0,0,0,0,0
22826,2,-1,-1,1,-1,0.4707259953161593,0.55625,0.3700234192037471,0.4375,3,0,107334,1,5,5,27,1,0,1,1,1,0,0,0,0,0
22851,0,-1,-1,1,-1,0.10421545667447307,0.17083333333333334,0.30327868852459017,0.45416666666666666,1,0,7298,1,2,2,29,1,0,1,1,1,0,0,0,0,0
22851,2,-1,-1,1,-1,0.46604215456674475,0.5708333333333333,0.2423887587822014,0.41458333333333336,3,0,109052,1,5,5,27,1,0,1,1,1,0,0,0,0,0
22876,0,-1,-1,1,-1,0.19437939110070257,0,0.24707259953161592,0.43125,1,0,0,1,2,2,29,1,0,1,1,1,0,0,0,0,0
22876,2,-1,-1,1,-1,0.5046838407494145,0.5625,0.32435597189695553,0.43125,3,0,116370,1,5,5,27,1,0,1,1,1,0,0,0,0,0
22901,0,-1,-1,1,-1,0.19437939110070257,0,0.24707259953161592,0.43125,1,0,0,1,2,2,29,1,0,1,1,1,0,0,0,0,0
22901,2,-1,-1,1,-1,0.563231850117096,0.30625,0.28337236533957844,0.38333333333333336,3,0,70707,1,5,5,27,1,0,1,1,1,0,0,0,0,0
22926,0,-1,-1,1,-1,0.16393442622950818,0,0.275175644028103,0.5333333333333333,1,0,0,1,2,2,29,1,0,1,1,1,0,0,0,0,0
22926,2,-1,-1,1,-1,0.5608899297423887,0.36666666666666664,0.3114754098360656,0.39375,3,0,84303.99999999999,1,5,5,27,1,0,1,1,1,0,0,0,0,0
22951,2,-1,-1,1,-1,0.5292740046838408,0.5916666666666667,0.3091334894613583,0.39166666666666666,3,0,128368,1,5,5,27,1,0,1,1,1,0,0,0,0,0
22951,0,-1,-1,1,-1,0.12763466042154567,0.05625,0.2903981264637002,0.525,1,0,2943.0000000000005,1,2,2,29,1,0,1,1,1,0,0,0,0,0
22976,0,-1,-1,1,-1,0.12646370023419204,0.0625,0.2962529274004684,0.5208333333333334,1,0,3240,1,2,2,29,1,0,1,1,1,0,0,0,0,0
22976,2,-1,-1,1,-1,0.5281030444964872,0.6458333333333334,0.3044496487119438,0.35,3,0,139810.00000000003,1,5,5,27,1,0,1,1,1,0,0,0,0,0
23001,0,-1,-1,1,-1,0.13466042154566746,0.035416666666666666,0.2962529274004684,0.5229166666666667,1,0,1955.0000000000002,1,2,2,29,1,0,1,1,1,1,0,0,0,0
23001,2,-1,-1,1,-1,0.5491803278688525,0.6583333333333333,0.3091334894613583,0.33541666666666664,3,0,148204.00000000003,1,5,5,27,1,0,1,1,1,1,0,0,0,0
23026,2,-1,-1,1,-1,0.4765807962529274,0.6770833333333334,0.3407494145199063,0.31875,3,0,132275,1,5,5,27,1,0,1,1,1,0,0,0,0,0
23026,0,-1,-1,1,-1,0.10889929742388758,0.19166666666666668,0.319672131147541,0.48125,1,0,8556.000000000002,1,2,2,29,1,0,1,1,1,0,0,0,0,0
23051,0,-1,-1,1,-1,0.09953161592505855,0.29791666666666666,0.3114754098360656,0.4083333333333333,1,0,12155,1,2,2,29,1,0,1,1,1,0,0,0,0,0
23051,2,-1,-1,1,-1,0.45433255269320844,0.7229166666666667,0.2693208430913349,0.2708333333333333,3,0,134636,1,5,5,27,1,0,1,1,1,0,0,0,0,0
23076,2,-1,-1,1,-1,0.4566744730679157,0.6979166666666666,0.24473067915690866,0.2916666666666667,3,0,130650,1,5,5,27,1,0,1,1,1,0,0,0,0,0
23076,0,-1,-1,1,-1,0.10304449648711944,0.20416666666666666,0.32084309133489464,0.46041666666666664,1,0,8624,1,2,2,29,1,0,1,1,1,0,0,0,0,0
23101,0,-1,-1,1,-1,0.11007025761124122,0.11666666666666667,0.31381733021077285,0.4979166666666667,1,0,5264,1,2,2,29,1,0,1,1,1,0,0,0,0,0
23101,2,-1,-1,1,-1,0.4601873536299766,0.6291666666666667,0.21311475409836064,0.3125,3,0,118686,1,5,5,27,1,0,1,1,1,0,0,0,0,0
23126,2,-1,-1,1,-1,0.48360655737704916,0.5729166666666666,0.16510538641686182,0.2625,3,0,113574.99999999999,1,5,5,27,1,0,1,1,1,0,0,0,0,0
23126,0,-1,-1,1,-1,0.12177985948477751,0.05416666666666667,0.30562060889929743,0.5083333333333333,1,0,2704,1,2,2,29,1,0,1,1,1,0,0,0,0,0
23151,2,-1,-1,1,-1,0.5023419203747073,0.5291666666666667,0.1522248243559719,0.21458333333333332,3,0,108966.00000000001,1,5,5,27,1,0,1,1,1,0,0,0,0,0
23151,0,-1,-1,1,-1,0.1323185011709602,0.03333333333333333,0.29156908665105385,0.5020833333333333,1,0,1808,1,2,2,29,1,0,1,1,1,0,0,0,0,0
23176,2,-1,-1,1,-1,0.5210772833723654,0.5333333333333333,0.15690866510538642,0.22083333333333333,3,0,113920,1,5,5,27,1,0,1,1,1,0,0,0,0,0
23176,0,-1,-1,1,-1,0.12997658079625293,0.0625,0.297423887587822,0.50625,1,0,3330,1,2,2,29,1,0,1,1,1,0,0,0,0,0
23201,2,-1,-1,1,-1,0.5960187353629977,0.5125,0.29508196721311475,0.39166666666666666,3,0,125213.99999999997,1,5,5,27,1,0,1,1,1,0,0,0,0,0
23201,0,-1,-1,1,-1,0.11358313817330211,0.12708333333333333,0.297423887587822,0.48333333333333334,1,0,5917,1,2,2,29,1,0,1,1,1,0,0,0,0,0
23226,2,-1,-1,1,-1,0.5081967213114754,0.5854166666666667,0.26346604215456676,0.3458333333333333,3,0,121954.00000000001,1,5,5,27,1,0,1,1,1,0,0,0,0,0
23226,0,-1,-1,1,-1,0.11358313817330211,0.12708333333333333,0.29156908665105385,0.47291666666666665,1,0,5917,1,2,2,29,1,0,1,1,1,0,0,0,0,0
23251,2,-1,-1,1,-1,0.5339578454332553,0.6395833333333333,0.13348946135831383,0.20208333333333334,3,0,139992.00000000003,1,5,5,27,1,0,1,1,1,0,0,0,0,0
23251,0,-1,-1,1,-1,0.11826697892271663,0.09791666666666667,0.2997658079625293,0.48541666666666666,1,0,4747,1,2,2,29,1,0,1,1,1,0,0,0,0,0
23276,2,-1,-1,1,-1,0.5128805620608899,0.64375,0.11475409836065574,0.20833333333333334,3,0,135342.00000000003,1,5,5,27,1,0,1,1,1,0,0,0,0,0
